"","venue_name","match_id","match_home_team","match_away_team","match_date","match_local_time","match_attendance","match_round","match_home_team_goals","match_home_team_behinds","match_home_team_score","match_away_team_goals","match_away_team_behinds","match_away_team_score","match_margin","match_winner","match_weather_temp_c","match_weather_type","player_id","player_first_name","player_last_name","player_height_cm","player_weight_kg","player_is_retired","player_team","guernsey_number","kicks","marks","handballs","disposals","effective_disposals","disposal_efficiency_percentage","goals","behinds","hitouts","tackles","rebounds","inside_fifties","clearances","clangers","free_kicks_for","free_kicks_against","brownlow_votes","contested_possessions","uncontested_possessions","contested_marks","marks_inside_fifty","one_percenters","bounces","goal_assists","time_on_ground_percentage","afl_fantasy_score","supercoach_score","centre_clearances","stoppage_clearances","score_involvements","metres_gained","turnovers","intercepts","tackles_inside_fifty","contest_def_losses","contest_def_one_on_ones","contest_off_one_on_ones","contest_off_wins","def_half_pressure_acts","effective_kicks","f50_ground_ball_gets","ground_ball_gets","hitouts_to_advantage","hitout_win_percentage","intercept_marks","marks_on_lead","pressure_acts","rating_points","ruck_contests","score_launches","shots_at_goal","spoils","subbed","player_position","date"
"3862","MCG",16696,"Collingwood","Adelaide","2024-05-18","13:45:00",0,"10",12,6,78,11,8,74,4,"Collingwood",14,"MOSTLY_SUNNY",13084,"Luke","Nankervis",189,0,NA,"Adelaide",27,12,11,8,20,16,80,0,0,0,1,3,3,0,2,1,1,0,7,13,2,0,3,1,0,71,87,NA,0,0,5,365,3,7,0,1,6,0,0,7,8,1,5,0,0,3,0,10,9,0,3,0,3,NA,"INT",2024-05-18
"3863","MCG",16696,"Collingwood","Adelaide","2024-05-18","13:45:00",0,"10",12,6,78,11,8,74,4,"Collingwood",14,"MOSTLY_SUNNY",13134,"Lachlan","Sullivan",180,0,NA,"Collingwood",33,4,1,9,13,9,69,0,0,0,5,0,2,1,0,2,0,0,5,8,0,0,0,1,0,64,55,NA,1,0,3,183,3,1,1,0,0,1,0,7,2,1,3,0,0,0,0,14,8,0,0,0,0,NA,"INT",2024-05-18
"3864","MCG",16696,"Collingwood","Adelaide","2024-05-18","13:45:00",0,"10",12,6,78,11,8,74,4,"Collingwood",14,"MOSTLY_SUNNY",13141,"Joe","Richards",177,0,NA,"Collingwood",29,8,1,4,12,9,75,1,0,0,5,1,0,1,2,1,0,0,6,7,0,0,1,0,0,75,62,NA,0,1,3,129,1,0,2,0,0,5,1,12,5,4,4,0,0,0,0,24,11.7,0,0,1,0,NA,"INT",2024-05-18
"3865","GIANTS Stadium",16697,"Greater Western Sydney","Western Bulldogs","2024-05-18","16:35:00",0,"10",6,7,43,8,22,70,27,"Western Bulldogs",16,"RAIN",11683,"Callan","Ward",187,0,FALSE,"Greater Western Sydney",8,11,3,8,19,12,63,0,0,0,3,3,3,5,5,1,0,0,11,8,0,1,1,0,0,77,71,NA,2,3,4,325,5,5,0,0,0,0,0,11,6,0,9,0,0,0,0,18,8.2,0,2,0,0,NA,"RR",2024-05-18
"3866","GIANTS Stadium",16697,"Greater Western Sydney","Western Bulldogs","2024-05-18","16:35:00",0,"10",6,7,43,8,22,70,27,"Western Bulldogs",16,"RAIN",11874,"Liam","Jones",199,0,FALSE,"Western Bulldogs",19,9,3,2,11,7,64,0,0,0,0,3,1,0,2,0,1,0,4,4,0,0,6,0,0,100,37,NA,0,0,1,232,3,9,0,0,1,0,0,2,6,0,4,0,0,2,0,2,9,0,1,0,6,NA,"FB",2024-05-18
"3867","GIANTS Stadium",16697,"Greater Western Sydney","Western Bulldogs","2024-05-18","16:35:00",0,"10",6,7,43,8,22,70,27,"Western Bulldogs",16,"RAIN",12023,"Stephen","Coniglio",182,0,FALSE,"Greater Western Sydney",3,14,2,8,22,12,55,0,0,0,6,1,4,4,4,2,0,0,9,14,0,0,2,0,0,91,90,NA,2,2,2,328,6,1,0,0,0,0,0,12,6,2,5,0,0,0,0,23,7.2,1,1,1,0,NA,"R",2024-05-18
"3868","GIANTS Stadium",16697,"Greater Western Sydney","Western Bulldogs","2024-05-18","16:35:00",0,"10",6,7,43,8,22,70,27,"Western Bulldogs",16,"RAIN",12026,"Toby","Greene",182,0,FALSE,"Greater Western Sydney",4,11,3,6,17,12,71,3,0,0,1,0,8,4,3,0,0,0,9,8,1,1,2,1,1,93,76,NA,1,3,6,380,5,0,1,0,0,0,0,1,8,1,6,0,0,0,1,13,20.2,0,0,4,2,NA,"FPL",2024-05-18
"3869","GIANTS Stadium",16697,"Greater Western Sydney","Western Bulldogs","2024-05-18","16:35:00",0,"10",6,7,43,8,22,70,27,"Western Bulldogs",16,"RAIN",12058,"Adam","Treloar",185,0,FALSE,"Western Bulldogs",1,12,1,23,35,25,71,0,0,0,4,0,3,6,5,2,3,0,23,12,0,0,0,0,0,81,94,NA,0,6,9,274,5,10,0,0,0,0,0,9,6,3,20,0,0,0,0,16,16.1,0,5,0,0,NA,"C",2024-05-18
"3870","GIANTS Stadium",16697,"Greater Western Sydney","Western Bulldogs","2024-05-18","16:35:00",0,"10",6,7,43,8,22,70,27,"Western Bulldogs",16,"RAIN",12096,"Nick","Haynes",192,0,FALSE,"Greater Western Sydney",19,17,12,8,25,17,68,0,0,0,3,7,1,1,2,0,0,0,6,19,1,0,2,0,0,87,115,NA,0,1,1,441,5,8,0,0,1,0,0,8,9,0,5,0,0,4,0,9,10.9,0,0,0,2,NA,"INT",2024-05-18
"3871","GIANTS Stadium",16697,"Greater Western Sydney","Western Bulldogs","2024-05-18","16:35:00",0,"10",6,7,43,8,22,70,27,"Western Bulldogs",16,"RAIN",12147,"Lachie","Whitfield",185,0,FALSE,"Greater Western Sydney",6,25,3,6,31,24,77,0,0,0,1,12,3,1,4,0,0,0,5,11,0,0,2,1,0,82,100,NA,0,1,3,761,7,4,0,0,0,0,0,11,19,0,4,0,0,0,0,16,9.2,0,1,0,0,NA,"HBFL",2024-05-18
"3872","GIANTS Stadium",16697,"Greater Western Sydney","Western Bulldogs","2024-05-18","16:35:00",0,"10",6,7,43,8,22,70,27,"Western Bulldogs",16,"RAIN",12169,"Taylor","Duryea",181,0,FALSE,"Western Bulldogs",15,8,5,4,12,9,75,0,1,0,6,2,1,0,1,1,0,0,3,8,0,1,2,0,0,86,73,NA,0,0,1,205,3,6,0,0,0,0,0,14,6,0,2,0,0,3,0,15,5.3,0,1,1,2,NA,"HBFL",2024-05-18
"3873","GIANTS Stadium",16697,"Greater Western Sydney","Western Bulldogs","2024-05-18","16:35:00",0,"10",6,7,43,8,22,70,27,"Western Bulldogs",16,"RAIN",12172,"Jack","Macrae",192,0,FALSE,"Western Bulldogs",11,11,2,12,23,15,65,0,0,0,2,1,3,7,1,1,0,0,12,12,0,0,0,0,0,79,72,NA,0,7,5,208,4,1,0,0,0,0,0,5,5,1,9,0,0,0,0,11,10.5,0,1,0,0,NA,"FPR",2024-05-18
"3874","GIANTS Stadium",16697,"Greater Western Sydney","Western Bulldogs","2024-05-18","16:35:00",0,"10",6,7,43,8,22,70,27,"Western Bulldogs",16,"RAIN",12277,"Marcus","Bontempelli",194,0,FALSE,"Western Bulldogs",4,10,2,8,18,9,50,0,1,0,5,1,8,7,3,1,1,0,10,10,2,0,6,0,0,75,71,NA,2,5,4,363,3,2,0,0,0,0,0,6,4,1,3,0,0,0,0,22,11.4,0,1,1,1,NA,"RR",2024-05-18
"3875","GIANTS Stadium",16697,"Greater Western Sydney","Western Bulldogs","2024-05-18","16:35:00",0,"10",6,7,43,8,22,70,27,"Western Bulldogs",16,"RAIN",12326,"Jesse","Hogan",196,0,FALSE,"Greater Western Sydney",23,10,7,4,14,10,71,3,0,0,2,0,3,0,1,3,0,0,10,4,4,4,2,0,1,84,88,NA,0,0,7,247,0,0,1,0,0,3,2,0,7,1,3,0,0,0,2,5,14.2,0,0,4,2,NA,"FF",2024-05-18
"3876","GIANTS Stadium",16697,"Greater Western Sydney","Western Bulldogs","2024-05-18","16:35:00",0,"10",6,7,43,8,22,70,27,"Western Bulldogs",16,"RAIN",12362,"Bailey","Dale",188,0,FALSE,"Western Bulldogs",31,15,4,6,21,18,86,0,0,0,1,9,0,1,0,0,0,0,4,12,0,0,0,0,0,80,73,NA,0,1,1,551,2,3,0,0,0,0,0,7,13,0,3,0,0,1,0,13,10.1,0,0,0,0,NA,"HBFR",2024-05-18
"3877","GIANTS Stadium",16697,"Greater Western Sydney","Western Bulldogs","2024-05-18","16:35:00",0,"10",6,7,43,8,22,70,27,"Western Bulldogs",16,"RAIN",12382,"Caleb","Daniel",171,0,FALSE,"Western Bulldogs",35,1,0,1,2,2,100,0,0,0,2,1,0,1,0,0,0,0,1,1,0,0,0,0,0,13,13,NA,0,1,0,40,1,0,0,0,0,0,0,4,1,0,1,0,0,0,0,5,2.1,0,0,0,0,NA,"SUB",2024-05-18
"3878","GIANTS Stadium",16697,"Greater Western Sydney","Western Bulldogs","2024-05-18","16:35:00",0,"10",6,7,43,8,22,70,27,"Western Bulldogs",16,"RAIN",12385,"James","Harmes",186,0,FALSE,"Western Bulldogs",22,8,2,10,18,10,56,2,2,0,2,0,3,1,3,0,0,0,6,11,0,2,1,0,0,74,72,NA,0,1,9,339,3,3,0,0,0,1,1,7,4,2,5,0,0,0,0,15,12.4,0,4,4,1,NA,"WR",2024-05-18
"3879","GIANTS Stadium",16697,"Greater Western Sydney","Western Bulldogs","2024-05-18","16:35:00",0,"10",6,7,43,8,22,70,27,"Western Bulldogs",16,"RAIN",12449,"Bailey","Williams",190,0,FALSE,"Western Bulldogs",34,9,5,13,22,16,73,0,0,0,2,2,3,2,2,1,1,0,10,15,0,0,3,0,0,86,74,NA,0,2,4,370,3,6,1,0,0,0,0,3,7,1,7,0,0,0,0,7,9.2,0,0,0,1,NA,"WL",2024-05-18
"3880","GIANTS Stadium",16697,"Greater Western Sydney","Western Bulldogs","2024-05-18","16:35:00",0,"10",6,7,43,8,22,70,27,"Western Bulldogs",16,"RAIN",12470,"Harry","Himmelberg",195,0,FALSE,"Greater Western Sydney",27,19,12,11,30,25,83,0,0,0,3,6,1,1,1,1,1,0,5,19,1,0,7,0,0,87,125,NA,0,1,1,575,2,9,0,1,2,0,0,10,14,0,4,0,0,3,0,11,19.3,0,0,0,7,NA,"BPR",2024-05-18
"3881","GIANTS Stadium",16697,"Greater Western Sydney","Western Bulldogs","2024-05-18","16:35:00",0,"10",6,7,43,8,22,70,27,"Western Bulldogs",16,"RAIN",12541,"Harry","Perryman",187,0,FALSE,"Greater Western Sydney",36,9,6,9,18,16,89,0,0,0,4,4,1,1,2,0,0,0,6,10,2,0,2,0,0,80,79,NA,0,1,1,243,2,6,0,0,1,0,0,16,9,0,4,0,0,2,0,17,11.1,0,0,0,2,NA,"HBFR",2024-05-18
"3882","GIANTS Stadium",16697,"Greater Western Sydney","Western Bulldogs","2024-05-18","16:35:00",0,"10",6,7,43,8,22,70,27,"Western Bulldogs",16,"RAIN",12548,"Tim","English",208,0,FALSE,"Western Bulldogs",44,8,2,5,13,11,85,0,0,33,2,1,2,2,4,2,1,0,7,8,0,0,4,0,0,83,80,NA,1,1,4,247,3,3,0,0,0,0,0,3,6,0,3,8,39.3,1,0,12,13.4,84,4,0,3,NA,"RK",2024-05-18
"3883","GIANTS Stadium",16697,"Greater Western Sydney","Western Bulldogs","2024-05-18","16:35:00",0,"10",6,7,43,8,22,70,27,"Western Bulldogs",16,"RAIN",12568,"Alex","Keath",198,0,FALSE,"Western Bulldogs",42,6,2,4,10,10,100,0,0,0,0,1,1,0,4,1,2,0,3,6,0,0,5,0,0,91,27,NA,0,0,2,189,2,5,0,3,3,0,0,3,6,0,2,0,0,1,0,7,5.1,0,2,0,5,NA,"CHB",2024-05-18
"3884","GIANTS Stadium",16697,"Greater Western Sydney","Western Bulldogs","2024-05-18","16:35:00",0,"10",6,7,43,8,22,70,27,"Western Bulldogs",16,"RAIN",12602,"Aaron","Naughton",196,0,FALSE,"Western Bulldogs",33,12,6,8,20,11,55,1,2,0,2,1,5,0,2,2,0,0,9,10,1,3,0,0,0,85,88,NA,0,0,6,370,5,1,1,0,0,3,1,3,5,4,6,0,0,0,4,19,8.8,0,0,4,0,NA,"CHF",2024-05-18
"3885","GIANTS Stadium",16697,"Greater Western Sydney","Western Bulldogs","2024-05-18","16:35:00",0,"10",6,7,43,8,22,70,27,"Western Bulldogs",16,"RAIN",12612,"Ed","Richards",188,0,FALSE,"Western Bulldogs",20,21,6,6,27,16,59,0,2,0,2,1,9,10,3,0,2,0,12,15,0,0,2,0,1,81,97,NA,1,9,8,673,4,2,1,0,0,0,0,12,11,2,8,0,0,1,0,23,17.9,0,2,3,0,NA,"R",2024-05-18
"3886","GIANTS Stadium",16697,"Greater Western Sydney","Western Bulldogs","2024-05-18","16:35:00",0,"10",6,7,43,8,22,70,27,"Western Bulldogs",16,"RAIN",12651,"Sam","Taylor",198,0,FALSE,"Greater Western Sydney",15,7,7,5,12,9,75,0,0,0,1,3,0,0,3,0,1,0,7,5,3,0,7,0,0,99,53,NA,0,0,1,186,4,8,0,1,3,0,0,8,5,0,4,0,0,4,0,10,11.4,0,1,0,7,NA,"FB",2024-05-18
"3887","GIANTS Stadium",16697,"Greater Western Sydney","Western Bulldogs","2024-05-18","16:35:00",0,"10",6,7,43,8,22,70,27,"Western Bulldogs",16,"RAIN",12663,"Brent","Daniels",172,0,FALSE,"Greater Western Sydney",16,10,2,9,19,8,42,0,2,0,7,1,2,5,3,1,0,0,9,8,0,1,0,0,0,83,85,NA,1,4,2,258,4,3,3,0,0,0,0,10,1,0,7,0,0,0,0,18,1.7,0,1,2,0,NA,"HFFL",2024-05-18
"3888","GIANTS Stadium",16697,"Greater Western Sydney","Western Bulldogs","2024-05-18","16:35:00",0,"10",6,7,43,8,22,70,27,"Western Bulldogs",16,"RAIN",12748,"Rhylee","West",183,0,FALSE,"Western Bulldogs",14,7,2,6,13,4,31,1,4,0,1,0,2,1,1,0,1,0,6,8,0,2,1,0,0,81,50,NA,0,1,7,171,1,3,1,0,0,4,0,0,2,1,6,0,0,1,0,14,3.4,0,2,5,1,NA,"INT",2024-05-18
"3889","GIANTS Stadium",16697,"Greater Western Sydney","Western Bulldogs","2024-05-18","16:35:00",0,"10",6,7,43,8,22,70,27,"Western Bulldogs",16,"RAIN",12749,"Connor","Idun",193,0,FALSE,"Greater Western Sydney",39,6,6,11,17,14,82,0,0,0,3,4,0,0,1,0,1,0,3,14,0,0,3,0,0,84,67,NA,0,0,0,221,2,3,0,1,5,0,0,18,5,0,3,0,0,0,0,18,6.5,0,0,0,3,NA,"BPL",2024-05-18
"3890","GIANTS Stadium",16697,"Greater Western Sydney","Western Bulldogs","2024-05-18","16:35:00",0,"10",6,7,43,8,22,70,27,"Western Bulldogs",16,"RAIN",12766,"Tom","Green",192,0,FALSE,"Greater Western Sydney",12,13,1,16,29,18,62,0,0,0,3,3,3,7,3,0,1,0,14,14,0,0,0,0,0,85,83,NA,3,4,1,410,4,4,0,0,0,0,0,11,7,0,10,0,0,0,0,16,15.9,0,0,0,0,NA,"C",2024-05-18
"3891","GIANTS Stadium",16697,"Greater Western Sydney","Western Bulldogs","2024-05-18","16:35:00",0,"10",6,7,43,8,22,70,27,"Western Bulldogs",16,"RAIN",12773,"Toby","Bedford",179,0,FALSE,"Greater Western Sydney",14,3,1,11,14,7,50,0,1,0,8,0,2,1,4,0,1,0,5,10,0,1,0,1,0,95,64,NA,0,1,4,181,4,1,2,0,0,0,0,7,1,2,5,0,0,0,0,23,2.7,0,0,1,0,NA,"HFFR",2024-05-18
"3892","GIANTS Stadium",16697,"Greater Western Sydney","Western Bulldogs","2024-05-18","16:35:00",0,"10",6,7,43,8,22,70,27,"Western Bulldogs",16,"RAIN",12781,"Laitham","Vandermeer",182,0,NA,"Western Bulldogs",23,4,1,4,8,7,88,1,0,0,2,0,1,0,1,0,1,0,3,6,0,0,1,0,1,74,34,NA,0,0,3,213,1,1,1,0,0,0,0,0,3,2,2,0,0,0,0,12,10.8,0,0,1,0,NA,"HFFL",2024-05-18
"3893","GIANTS Stadium",16697,"Greater Western Sydney","Western Bulldogs","2024-05-18","16:35:00",0,"10",6,7,43,8,22,70,27,"Western Bulldogs",16,"RAIN",12822,"Xavier","O'Halloran",187,0,NA,"Greater Western Sydney",33,8,1,3,11,7,64,0,0,0,2,1,3,2,1,1,0,0,4,6,0,0,2,0,0,65,42,NA,1,1,3,217,0,2,0,0,0,0,0,7,5,0,2,0,0,0,0,9,7.3,0,1,0,0,NA,"INT",2024-05-18
"3894","GIANTS Stadium",16697,"Greater Western Sydney","Western Bulldogs","2024-05-18","16:35:00",0,"10",6,7,43,8,22,70,27,"Western Bulldogs",16,"RAIN",12835,"Jake","Riccardi",198,0,NA,"Greater Western Sydney",26,6,4,4,10,6,60,0,0,5,3,1,2,1,5,1,1,0,5,5,2,1,1,0,1,71,53,NA,0,1,4,187,6,0,3,0,0,1,0,2,4,0,2,0,29.4,0,2,5,0.5,17,1,1,0,NA,"INT",2024-05-18
"3895","GIANTS Stadium",16697,"Greater Western Sydney","Western Bulldogs","2024-05-18","16:35:00",0,"10",6,7,43,8,22,70,27,"Western Bulldogs",16,"RAIN",12845,"Jack","Buckley",195,0,NA,"Greater Western Sydney",44,9,2,5,14,8,57,0,0,0,3,3,0,0,3,2,2,0,3,11,0,0,8,0,0,82,51,NA,0,0,1,151,2,5,0,0,1,0,0,8,4,0,2,0,0,0,0,11,6,0,0,0,7,NA,"CHB",2024-05-18
"3896","GIANTS Stadium",16697,"Greater Western Sydney","Western Bulldogs","2024-05-18","16:35:00",0,"10",6,7,43,8,22,70,27,"Western Bulldogs",16,"RAIN",12887,"Conor","Stone",189,0,NA,"Greater Western Sydney",18,3,0,0,3,3,100,0,0,0,4,1,1,0,1,2,1,0,3,1,0,0,0,0,0,56,24,NA,0,0,1,60,1,3,1,0,0,0,0,4,3,0,1,0,0,0,0,10,3.5,0,1,0,0,NA,"SUB",2024-05-18
"3897","GIANTS Stadium",16697,"Greater Western Sydney","Western Bulldogs","2024-05-18","16:35:00",0,"10",6,7,43,8,22,70,27,"Western Bulldogs",16,"RAIN",12905,"Kieren","Briggs",201,0,NA,"Greater Western Sydney",32,7,1,4,11,3,27,0,2,45,1,0,1,2,5,0,3,0,7,3,0,0,1,0,1,76,74,NA,0,2,5,141,4,2,0,0,0,0,0,7,1,1,3,10,51.7,1,0,8,0.3,87,3,2,1,NA,"RK",2024-05-18
"3898","GIANTS Stadium",16697,"Greater Western Sydney","Western Bulldogs","2024-05-18","16:35:00",0,"10",6,7,43,8,22,70,27,"Western Bulldogs",16,"RAIN",12908,"Riley","Garcia",178,0,NA,"Western Bulldogs",38,4,0,8,12,8,67,0,0,0,3,0,0,1,1,1,1,0,6,6,0,0,1,0,0,69,38,NA,0,1,2,117,2,0,0,0,0,1,0,4,1,2,5,0,0,0,0,17,7.3,0,0,1,0,NA,"HFFR",2024-05-18
"3899","GIANTS Stadium",16697,"Greater Western Sydney","Western Bulldogs","2024-05-18","16:35:00",0,"10",6,7,43,8,22,70,27,"Western Bulldogs",16,"RAIN",12917,"Lachlan","Bramble",182,0,NA,"Western Bulldogs",29,8,2,5,13,8,62,0,1,0,2,0,2,1,1,0,0,0,8,6,0,0,1,0,0,77,49,NA,0,1,2,258,4,5,1,0,0,0,0,7,4,0,6,0,0,0,0,14,7.1,0,0,1,0,NA,"INT",2024-05-18
"3900","GIANTS Stadium",16697,"Greater Western Sydney","Western Bulldogs","2024-05-18","16:35:00",0,"10",6,7,43,8,22,70,27,"Western Bulldogs",16,"RAIN",12924,"Jamarra","Ugle-Hagan",197,0,NA,"Western Bulldogs",2,5,2,3,8,5,63,1,2,0,4,0,2,1,2,2,1,0,6,3,0,1,1,0,0,78,50,NA,0,1,4,175,2,1,3,0,0,1,1,0,2,2,4,0,0,0,0,12,2.6,0,1,3,1,NA,"FF",2024-05-18
"3901","GIANTS Stadium",16697,"Greater Western Sydney","Western Bulldogs","2024-05-18","16:35:00",0,"10",6,7,43,8,22,70,27,"Western Bulldogs",16,"RAIN",12970,"Finn","Callaghan",192,0,NA,"Greater Western Sydney",17,6,2,11,17,10,59,0,1,0,3,2,1,2,7,1,3,0,3,15,0,0,0,0,0,81,51,NA,0,2,2,330,3,0,0,0,0,0,0,9,2,0,1,0,0,0,0,17,-1.8,0,0,1,0,NA,"WR",2024-05-18
"3902","GIANTS Stadium",16697,"Greater Western Sydney","Western Bulldogs","2024-05-18","16:35:00",0,"10",6,7,43,8,22,70,27,"Western Bulldogs",16,"RAIN",12988,"Luke","Cleary",191,0,NA,"Western Bulldogs",36,6,3,4,10,9,90,0,0,0,1,2,0,0,2,0,1,0,4,6,0,0,1,0,0,81,36,NA,0,0,3,179,1,4,0,0,2,0,0,4,5,0,3,0,0,1,0,6,3.9,0,1,0,0,NA,"BPL",2024-05-18
"3903","GIANTS Stadium",16697,"Greater Western Sydney","Western Bulldogs","2024-05-18","16:35:00",0,"10",6,7,43,8,22,70,27,"Western Bulldogs",16,"RAIN",12992,"Jacob","Wehr",185,0,NA,"Greater Western Sydney",10,7,0,3,10,3,30,0,0,0,4,2,1,0,1,1,1,0,5,6,0,0,1,0,0,84,41,NA,0,0,0,282,1,3,0,0,0,0,0,9,2,0,4,0,0,0,0,22,5.6,0,0,0,0,NA,"WL",2024-05-18
"3904","GIANTS Stadium",16697,"Greater Western Sydney","Western Bulldogs","2024-05-18","16:35:00",0,"10",6,7,43,8,22,70,27,"Western Bulldogs",16,"RAIN",13023,"Sam","Darcy",208,0,NA,"Western Bulldogs",10,7,6,5,12,7,58,2,0,10,4,1,3,1,3,2,1,0,7,5,2,2,0,0,0,80,86,NA,1,0,3,275,5,1,1,0,0,2,0,5,5,2,3,2,40,0,0,15,8.3,25,1,3,0,NA,"FPL",2024-05-18
"3905","GIANTS Stadium",16697,"Greater Western Sydney","Western Bulldogs","2024-05-18","16:35:00",0,"10",6,7,43,8,22,70,27,"Western Bulldogs",16,"RAIN",13054,"Aaron","Cadman",195,0,NA,"Greater Western Sydney",5,2,0,4,6,4,67,0,0,0,4,0,0,0,3,1,0,0,4,1,0,0,0,0,0,70,31,NA,0,0,1,30,3,0,3,0,0,1,1,4,0,1,3,0,0,0,0,9,2,4,0,1,0,NA,"CHF",2024-05-18
"3906","GIANTS Stadium",16697,"Greater Western Sydney","Western Bulldogs","2024-05-18","16:35:00",0,"10",6,7,43,8,22,70,27,"Western Bulldogs",16,"RAIN",13063,"James","O'Donnell",197,0,NA,"Western Bulldogs",18,6,3,3,9,6,67,0,0,0,2,4,1,0,1,0,0,0,2,6,0,0,3,0,0,86,41,NA,0,0,0,287,5,5,0,0,0,0,0,3,5,0,2,0,0,2,0,4,2.7,0,0,0,3,NA,"INT",2024-05-18
"3907","GIANTS Stadium",16697,"Greater Western Sydney","Western Bulldogs","2024-05-18","16:35:00",0,"10",6,7,43,8,22,70,27,"Western Bulldogs",16,"RAIN",13101,"Harvey","Thomas",176,0,NA,"Greater Western Sydney",28,3,1,12,15,10,67,0,0,0,6,0,0,1,4,0,1,0,10,8,0,0,3,0,1,79,57,NA,0,1,3,25,5,2,3,0,0,1,0,6,1,5,8,0,0,0,0,16,10.4,0,1,0,0,NA,"FPR",2024-05-18
"3908","GIANTS Stadium",16697,"Greater Western Sydney","Western Bulldogs","2024-05-18","16:35:00",0,"10",6,7,43,8,22,70,27,"Western Bulldogs",16,"RAIN",13110,"Harvey","Gallagher",181,0,NA,"Western Bulldogs",12,11,1,2,13,3,23,0,0,0,2,1,6,4,2,0,0,0,4,4,0,0,1,0,0,83,48,NA,0,4,2,272,5,2,0,0,0,1,0,7,1,0,3,0,0,0,0,24,4.1,0,1,0,1,NA,"INT",2024-05-18
"3909","GIANTS Stadium",16697,"Greater Western Sydney","Western Bulldogs","2024-05-18","16:35:00",0,"10",6,7,43,8,22,70,27,"Western Bulldogs",16,"RAIN",13128,"Darcy","Jones",175,0,NA,"Greater Western Sydney",2,3,0,0,3,0,0,0,0,0,1,0,1,0,1,0,0,0,2,1,0,0,0,0,0,11,13,NA,0,0,0,129,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,1.6,0,0,0,0,NA,"INT",2024-05-18
"3910","GIANTS Stadium",16697,"Greater Western Sydney","Western Bulldogs","2024-05-18","16:35:00",0,"10",6,7,43,8,22,70,27,"Western Bulldogs",16,"RAIN",13140,"Joel","Freijah",191,0,NA,"Western Bulldogs",27,10,4,2,12,7,58,0,0,0,1,3,5,0,0,1,0,0,3,9,0,0,4,0,0,75,51,NA,0,0,3,354,1,5,0,0,0,0,0,9,5,0,1,0,0,3,0,13,7.9,0,2,0,2,NA,"BPR",2024-05-18
"3911","Marvel Stadium",16698,"St Kilda","Fremantle","2024-05-18","19:30:00",0,"10",8,7,55,9,18,72,17,"Fremantle",14,"MOSTLY_SUNNY",11770,"Michael","Walters",176,0,FALSE,"Fremantle",10,4,3,3,7,4,57,0,2,0,2,0,1,0,2,0,1,0,2,6,0,2,1,0,0,82,34,NA,0,0,5,80,1,1,0,0,0,0,0,3,2,2,2,0,0,0,2,11,-1.4,0,0,2,0,NA,"HFFL",2024-05-18
"3912","Marvel Stadium",16698,"St Kilda","Fremantle","2024-05-18","19:30:00",0,"10",8,7,55,9,18,72,17,"Fremantle",14,"MOSTLY_SUNNY",11844,"Nat","Fyfe",191,0,FALSE,"Fremantle",7,4,2,19,23,18,78,0,0,0,2,0,1,4,3,0,1,0,10,14,0,1,1,1,0,72,61,NA,1,3,6,25,3,2,1,0,0,0,0,7,2,1,8,0,0,0,0,12,4.8,0,2,1,0,NA,"R",2024-05-18
"3913","Marvel Stadium",16698,"St Kilda","Fremantle","2024-05-18","19:30:00",0,"10",8,7,55,9,18,72,17,"Fremantle",14,"MOSTLY_SUNNY",12066,"Bradley","Hill",182,0,FALSE,"St Kilda",8,20,7,5,25,16,64,0,0,0,4,2,6,3,4,2,0,0,7,16,0,0,1,0,1,86,109,NA,0,3,7,619,8,2,0,0,0,0,0,7,12,2,5,0,0,0,1,11,8.3,0,1,0,0,NA,"CHF",2024-05-18
"3914","Marvel Stadium",16698,"St Kilda","Fremantle","2024-05-18","19:30:00",0,"10",8,7,55,9,18,72,17,"Fremantle",14,"MOSTLY_SUNNY",12149,"Jaeger","O'Meara",184,0,FALSE,"Fremantle",2,9,6,7,16,13,81,2,1,0,5,1,0,3,4,0,3,0,7,12,0,3,2,0,0,81,83,NA,0,3,10,238,2,3,2,0,0,0,0,4,6,0,5,0,0,0,0,12,15.7,0,3,3,1,NA,"INT",2024-05-18
"3915","Marvel Stadium",16698,"St Kilda","Fremantle","2024-05-18","19:30:00",0,"10",8,7,55,9,18,72,17,"Fremantle",14,"MOSTLY_SUNNY",12194,"Jimmy","Webster",188,0,FALSE,"St Kilda",29,5,2,7,12,10,83,0,0,0,4,1,0,0,0,1,0,0,6,7,0,0,1,0,0,77,52,NA,0,0,1,18,1,6,0,0,0,0,0,8,4,0,5,0,0,0,0,10,7.2,0,0,0,1,NA,"HBFL",2024-05-18
"3916","Marvel Stadium",16698,"St Kilda","Fremantle","2024-05-18","19:30:00",0,"10",8,7,55,9,18,72,17,"Fremantle",14,"MOSTLY_SUNNY",12252,"James","Aish",183,0,FALSE,"Fremantle",11,8,3,10,18,15,83,0,0,0,4,3,2,2,2,0,2,0,4,14,1,0,1,0,0,80,63,NA,0,2,5,214,2,4,0,0,0,0,0,7,5,0,2,0,0,1,0,11,9.9,0,0,0,1,NA,"HBFL",2024-05-18
